FactID,CustomerID,TotalSpent,TotalFrequency,ChurnFlag,Cluster
3996,24615,2382.29,2,1,1
3997,24889,2508.25,2,1,1
3998,21882,5399.8,2,1,1
3999,26138,2163.0,2,1,1
4001,30039,55823.38,8,1,1
4002,29672,3205.16,6,1,1
4003,29565,5537.26,8,1,1
4006,30065,325324.05,8,1,1
4007,29599,7841.74,6,1,1
4009,29771,8765.71,4,1,1
4010,29692,366009.65,8,1,1
4011,29778,50673.19,8,1,1
4013,29867,19502.6,7,1,1
4014,29890,14794.64,8,1,1
4016,29973,34242.49,7,1,1
4018,29605,279226.0,8,1,1
4020,29613,31727.77,4,1,1
4021,30114,13135.03,8,1,1
4022,29909,285873.69,8,1,1
4023,30075,280716.36,8,1,1
4024,29604,3425.9,8,1,1
4026,29811,170328.56,12,1,1
4027,29647,402240.8,8,1,1
4028,29824,92111.64,9,1,1
4029,29889,303576.43,8,1,1
4030,29532,2798.9,1,1,1
4033,30041,2730.5,2,1,1
4034,29805,67712.48,8,1,1
4037,30018,3358.51,8,1,1
4039,29826,7834.82,7,1,1
4041,29636,22534.96,4,1,1
4042,29937,155877.1,4,1,1
4043,29683,45316.89,8,1,1
4044,29654,50149.23,8,1,1
4045,29520,48061.47,8,1,1
4046,29875,9104.48,6,1,1
4047,29795,166136.48,8,1,1
4048,29658,329150.84,8,1,1
4049,29782,713.15,3,1,1
4051,29879,33364.2,8,1,1
4052,29610,18398.33,7,1,1
4053,29920,3980.79,8,1,1
4055,29718,102216.08,8,1,1
4056,29533,93332.01,12,1,1
4057,29570,61854.54,12,1,1
4058,30109,378936.09,8,1,1
4059,30057,5734.49,5,1,1
4060,29594,402874.39,4,1,1
4061,29981,96507.66,8,1,1
4064,29862,207.76,1,1,1
4065,30104,6322.63,4,1,1
4066,29783,348070.07,8,1,1
4067,29704,377088.62,8,1,1
4068,29549,238924.26,8,1,1
4069,29500,147107.03,7,1,1
4070,29849,5959.04,7,1,1
4071,29999,1821.1,5,1,1
4072,30096,148385.95,9,1,1
4073,12283,6169.11,3,1,1
4074,13452,5304.33,2,1,1
4075,13461,4946.59,2,1,1
4076,15333,1802.76,2,1,1
4077,27084,865.2,1,1,1
4078,12705,7573.79,3,1,1
4079,13018,2919.83,2,1,1
4080,26165,2163.0,2,1,1
4081,20839,2774.94,2,1,1
4082,15337,1792.83,2,1,1
4083,15343,1715.49,2,1,1
4084,22180,5119.31,2,1,1
4085,12988,7641.56,3,1,1
4086,12989,7532.92,3,1,1
4087,12998,6292.86,3,1,1
4088,13022,2921.64,2,1,1
4089,16253,3007.32,2,1,1
4090,26485,3109.22,2,1,1
4091,22172,3240.19,2,1,1
4092,21976,4639.15,2,1,1
4093,21983,4579.5,2,1,1
4094,21994,5149.19,2,1,1
4095,13020,2860.94,2,1,1
4096,14104,2088.35,2,1,1
4097,17195,3680.39,2,1,1
4098,12272,5679.4,3,1,1
4099,16530,3316.15,2,1,1
4100,16550,3316.15,2,1,1
4101,14773,7752.25,3,1,1
4102,13482,4973.41,2,1,1
4103,20548,3460.8,2,1,1
4104,26330,3118.0,2,1,1
4105,22170,3033.59,2,1,1
4106,28711,2288.92,1,1,1
4107,26343,3094.48,2,1,1
4108,26329,3160.76,2,1,1
4109,24902,2343.62,2,1,1
4110,21985,4349.88,2,1,1
4111,12703,7614.69,3,1,1
4112,26375,2178.45,2,1,1
4113,22181,5164.64,2,1,1
4114,22195,5425.19,2,1,1
4115,15345,3427.65,2,1,1
4116,15346,3588.21,2,1,1
4117,21980,4789.74,2,1,1
4118,13007,6266.72,3,1,1
4119,26162,2103.35,2,1,1
4120,12284,6215.9,3,1,1
4121,16269,3070.6,2,1,1
4122,14105,1972.32,2,1,1
4123,25991,3144.3,2,1,1
4124,22032,4290.22,2,1,1
4125,22197,5238.79,2,1,1
4126,13078,7569.76,3,1,1
4127,28708,2288.92,1,1,1
4128,14719,6091.05,3,1,1
4129,16585,7947.59,3,1,1
4130,16546,3355.37,2,1,1
4131,13453,5057.07,2,1,1
4132,22173,3022.76,2,1,1
4133,13036,2958.16,2,1,1
4134,16207,7985.14,3,1,1
4135,14716,5856.79,3,1,1
4136,20375,4904.41,2,1,1
4137,22004,4328.88,2,1,1
4138,21979,4349.88,2,1,1
4139,21986,4290.22,2,1,1
4140,13000,7513.39,3,1,1
4141,12264,6257.5,3,1,1
4142,14798,3316.15,2,1,1
4143,20555,3485.11,2,1,1
4144,20850,2825.42,2,1,1
4145,22000,5153.49,2,1,1
4146,22178,4677.82,2,1,1
4147,22198,5150.96,2,1,1
4148,15348,3534.29,2,1,1
4149,16575,7729.0,3,1,1
4150,26161,2103.35,2,1,1
4151,26187,2135.37,2,1,1
4152,26204,2174.03,2,1,1
4153,12271,6279.91,3,1,1
4154,16252,3073.6,2,1,1
4155,14098,2039.72,2,1,1
4156,26338,4937.31,2,1,1
4157,22033,4328.88,2,1,1
4158,22174,3323.65,2,1,1
4159,22200,5149.19,2,1,1
4160,15364,3518.25,2,1,1
4161,21968,5218.79,2,1,1
4162,13025,2972.89,2,1,1
4163,13038,6167.29,3,1,1
4164,13051,7549.07,3,1,1
4165,26160,2142.01,2,1,1
4166,16267,3356.25,2,1,1
4167,20560,3493.94,2,1,1
4168,22168,3312.04,2,1,1
4169,22175,3335.25,2,1,1
4170,21984,4614.05,2,1,1
4171,12706,7570.81,3,1,1
4172,19308,1712.11,2,1,1
4173,12281,5712.14,3,1,1
4174,13478,5412.64,2,1,1
4175,22031,4305.67,2,1,1
4176,22196,5119.31,2,1,1
4177,24904,2430.89,2,1,1
4178,28707,2288.92,1,1,1
4179,12277,6261.5,3,1,1
4180,13456,5063.68,2,1,1
4181,20838,2808.84,2,1,1
4182,20584,3470.0,2,1,1
4183,26490,4937.31,2,1,1
4184,15338,1765.46,2,1,1
4185,15339,1792.83,2,1,1
4186,21996,4360.91,2,1,1
4187,16206,7959.7,3,1,1
4188,14779,3605.43,2,1,1
4189,16278,3306.52,2,1,1
4190,26328,4992.55,2,1,1
4191,15342,1819.89,2,1,1
4192,15350,3475.51,2,1,1
4193,26331,3094.48,2,1,1
4194,26342,4960.86,2,1,1
4195,26487,4924.03,2,1,1
4196,15341,1792.83,2,1,1
4197,12987,7469.21,3,1,1
4198,12995,7569.89,3,1,1
4199,13024,2944.89,2,1,1
4200,19302,1743.01,2,1,1
4201,28713,3541.06,2,1,1
4202,26339,4923.32,2,1,1
4203,20470,4871.6,2,1,1
4204,22199,5186.74,2,1,1
4205,15351,3442.01,2,1,1
4206,21966,5149.19,2,1,1
4207,12701,7589.63,3,1,1
4208,12990,7546.56,3,1,1
4209,12991,6234.3,3,1,1
4210,13021,2948.56,2,1,1
4211,26190,2135.37,2,1,1
4212,19305,1792.75,2,1,1
4213,14708,3277.47,2,1,1
4214,14790,7740.05,3,1,1
4215,26321,1717.62,2,1,1
4216,13462,5036.6,2,1,1
4217,25992,3007.32,2,1,1
4218,20848,2827.1,2,1,1
4219,20851,2783.46,2,1,1
4220,12702,7636.76,3,1,1
4221,18157,3756.35,2,1,1
4222,28689,2264.25,1,1,1
4223,16553,3316.15,2,1,1
4224,13464,4974.22,2,1,1
4225,26481,2288.92,1,1,1
4226,22030,4579.5,2,1,1
4227,24901,2403.28,2,1,1
4228,13011,7535.11,3,1,1
4229,13012,7754.27,3,1,1
4230,13050,6244.63,3,1,1
4231,16541,3345.96,2,1,1
4232,16263,8003.91,3,1,1
4233,16290,3118.32,2,1,1
4234,26373,1730.33,2,1,1
4235,25989,3032.7,2,1,1
4236,26344,3084.55,2,1,1
4237,15347,1802.76,2,1,1
4238,17206,3641.45,2,1,1
4239,16573,3316.15,2,1,1
4240,19276,2815.48,2,1,1
4241,12996,7523.0,3,1,1
4242,13035,2915.05,2,1,1
4243,13075,7562.55,3,1,1
4244,13076,7582.66,3,1,1
4245,14714,5951.84,3,1,1
4246,16562,3316.15,2,1,1
4247,29336,2410.63,1,1,1
4248,27082,865.2,1,1,1
4249,21999,5438.47,2,1,1
4250,20468,3502.4,2,1,1
4251,12999,7558.71,3,1,1
4252,13049,6240.18,3,1,1
4253,13077,7477.12,3,1,1
4254,28724,2264.25,1,1,1
4255,29159,2699.9,1,1,1
4256,20556,3453.08,2,1,1
4257,26351,3094.48,2,1,1
4258,24903,2392.22,2,1,1
4259,13001,7513.37,3,1,1
4260,13006,7472.17,3,1,1
4261,17216,3724.29,2,1,1
4262,12282,5648.14,3,1,1
4263,14796,3393.47,2,1,1
4264,13468,5112.31,2,1,1
4265,26486,3094.48,2,1,1
4266,22171,3007.32,2,1,1
4267,24900,2382.29,2,1,1
4268,13079,7461.1,3,1,1
4269,26188,2142.01,2,1,1
4270,29154,2410.63,1,1,1
4271,29281,2699.9,1,1,1
4272,21982,4290.22,2,1,1
4273,16531,3637.44,2,1,1
4274,16561,3348.19,2,1,1
4275,16270,3062.53,2,1,1
4276,14106,2033.09,2,1,1
4277,22194,5120.46,2,1,1
4278,26192,2103.35,2,1,1
4279,20549,3431.32,2,1,1
4280,21969,5259.22,2,1,1
4281,21987,5125.98,2,1,1
4282,12994,7575.26,3,1,1
4283,13010,6316.75,3,1,1
4284,26167,2103.35,2,1,1
4285,17196,3666.79,2,1,1
4286,28690,2264.25,1,1,1
4287,14791,7967.99,3,1,1
4288,14802,3632.49,2,1,1
4289,14109,2985.08,2,1,1
4290,13450,5274.53,2,1,1
4291,13477,4985.25,2,1,1
4292,26484,3109.22,2,1,1
4293,12700,7580.79,3,1,1
4294,22193,5399.8,2,1,1
4295,21974,5442.31,2,1,1
4296,26191,2142.01,2,1,1
4297,16554,3304.53,2,1,1
4298,16271,3330.81,2,1,1
4299,14095,1991.44,2,1,1
4300,15349,3469.63,2,1,1
4301,26189,2128.73,2,1,1
4302,29797,58808.15,8,1,1
4303,30058,12543.49,8,1,1
4305,29620,74518.69,12,1,1
4306,30115,10033.82,8,1,1
4309,30108,162979.13,4,1,1
4310,30085,4936.12,8,1,1
4311,29986,40188.48,8,1,1
4313,30011,93877.18,11,1,1
4314,30028,13196.66,4,1,1
4315,29895,358195.77,8,1,1
4316,29892,114722.08,9,1,1
4318,29828,178184.86,8,1,1
4319,29988,24594.0,8,1,1
4320,29946,172785.86,8,1,1
4321,29677,39661.42,8,1,1
4322,29627,281414.84,8,1,1
4323,29680,69588.44,8,1,1
4324,29991,6276.66,7,1,1
4325,29961,79847.82,10,1,1
4326,29865,77139.59,12,1,1
4327,29949,5696.58,8,1,1
4329,29554,16912.92,8,1,1
4330,30074,516254.8,8,1,1
4331,29598,46391.1,8,1,1
4333,29935,302690.57,8,1,1
4334,30045,166384.05,4,1,1
4335,29540,60010.95,8,1,1
4336,30094,381763.55,8,1,1
4337,29684,92548.85,8,1,1
4338,30055,309440.28,8,1,1
4339,29816,28309.97,8,1,1
4340,29571,107313.1,12,1,1
4342,30042,13583.52,11,1,1
4343,29953,147426.03,4,1,1
4344,29675,46795.98,12,1,1
4345,30023,11245.18,7,1,1
4348,30026,99688.76,8,1,1
4349,29630,4222.01,6,1,1
4350,29983,21069.78,8,1,1
4351,29869,31992.65,8,1,1
4353,29633,36079.2,7,1,1
4354,29703,465429.57,8,1,1
4355,29569,24082.9,10,1,1
4356,29925,182777.78,7,1,1
4357,30017,16419.26,4,1,1
4359,29996,322801.33,8,1,1
4360,29513,219040.51,4,1,1
4361,29621,6997.26,1,1,1
4362,29798,74645.46,8,1,1
4363,30060,164824.07,8,1,1
4364,29503,11542.26,7,1,1
4366,29765,4423.11,3,1,1
4367,29558,51533.26,9,1,1
4370,30044,159695.46,4,1,1
4371,29835,5888.0,7,1,1
4372,29780,55608.35,8,1,1
4373,29904,340132.13,8,1,1
4374,29851,7960.26,5,1,1
4375,29601,302983.12,8,1,1
4376,30009,140787.74,8,1,1
4377,29618,348640.95,8,1,1
4378,29699,126587.37,4,1,1
4380,29544,66718.91,8,1,1
4381,29830,38452.47,10,1,1
4382,29541,4481.71,5,1,1
4383,29784,93888.44,8,1,1
4384,29786,236210.9,8,1,1
4386,29930,2183.96,5,1,1
4387,29593,24927.76,8,1,1
4388,29619,6724.72,7,1,1
4389,30047,32609.64,7,1,1
4392,29543,321014.93,8,1,1
4393,29896,330853.45,8,1,1
4394,29732,313985.44,8,1,1
4395,29910,329064.43,8,1,1
4396,30022,35940.14,11,1,1
4397,30012,12778.58,7,1,1
4398,29560,356524.08,8,1,1
4400,29753,9571.91,8,1,1
4402,29719,8614.04,7,1,1
4403,29993,1998.67,4,1,1
4405,29507,502367.04,8,1,1
4406,29588,17361.19,10,1,1
4409,29968,168144.54,11,1,1
4412,30095,257252.76,12,1,1
4413,29792,331823.86,8,1,1
4414,29876,21560.4,4,1,1
4415,29731,58418.64,12,1,1
4416,29785,2302.46,4,1,1
4418,29836,291627.39,4,1,1
4419,29947,248869.9,8,1,1
4420,29787,167452.6,6,1,1
4422,29853,350717.99,8,1,1
4423,29990,5271.54,6,1,1
4424,30016,1384.37,1,1,1
4426,30030,68644.57,8,1,1
4427,29989,1953.83,4,1,1
4428,29857,2760.07,5,1,1
4429,29885,435986.13,8,1,1
4430,29985,70217.22,8,1,1
4432,29667,53326.57,4,1,1
4433,29819,3964.36,5,1,1
4434,29626,14250.85,7,1,1
4435,16588,7729.01,3,1,1
4436,13657,5325.33,2,1,1
4437,20590,3455.61,2,1,1
4438,15398,3461.93,2,1,1
4439,22412,3335.25,2,1,1
4440,22400,3025.29,2,1,1
4441,12128,9592.62,4,1,1
4442,26546,3146.76,2,1,1
4443,22575,3335.25,2,1,1
4444,22576,3007.32,2,1,1
4445,16389,5125.98,2,1,1
4446,20859,2772.41,2,1,1
4447,26513,3147.88,2,1,1
4448,20546,3587.44,2,1,1
4449,22580,3371.7,2,1,1
4450,24905,2426.48,2,1,1
4451,13489,5238.4,2,1,1
4452,16307,7643.94,3,1,1
4453,14112,3714.33,2,1,1
4454,13712,4976.75,2,1,1
4455,20716,4321.98,3,1,1
4456,26439,2142.01,2,1,1
4457,26442,2121.32,2,1,1
4458,19312,1728.99,2,1,1
4459,14930,3007.32,2,1,1
4460,16309,7636.2,3,1,1
4461,14851,3096.75,2,1,1
4462,15388,3456.38,2,1,1
4463,22410,3296.59,2,1,1
4464,22207,5438.47,2,1,1
4465,13080,7563.07,3,1,1
4466,26436,2163.0,2,1,1
4467,14239,3641.45,2,1,1
4468,14115,3643.98,2,1,1
4469,20598,3425.46,2,1,1
4470,26534,4961.98,2,1,1
4471,22582,3045.98,2,1,1
4472,16829,7939.83,3,1,1
4473,20483,4862.06,2,1,1
4474,26521,3118.0,2,1,1
4475,22571,3132.7,2,1,1
4476,22202,5162.28,2,1,1
4477,24910,2413.22,2,1,1
4478,13082,7631.56,3,1,1
4479,12130,8826.64,4,1,1
4480,14818,3286.25,2,1,1
4481,22857,5399.8,2,1,1
4482,15374,3511.65,2,1,1
4483,12299,5499.98,3,1,1
4484,12213,4883.06,2,1,1
4485,20720,2142.01,2,1,1
4486,16823,8002.8,3,1,1
4487,26491,4938.73,2,1,1
4488,22578,3022.76,2,1,1
4489,22845,5120.46,2,1,1
4490,11614,4904.05,2,1,1
4491,16298,7735.96,3,1,1
4492,16822,7929.9,3,1,1
4493,19280,2804.46,2,1,1
4494,26536,4989.04,2,1,1
4495,26575,3193.9,2,1,1
4496,22402,3007.32,2,1,1
4497,22408,3061.43,2,1,1
4498,22581,3038.0,2,1,1
4499,22851,5119.31,2,1,1
4500,26433,2103.35,2,1,1
4501,19322,1729.8,2,1,1
4502,14848,3034.94,2,1,1
4503,16938,3436.61,2,1,1
4504,13714,3351.81,2,1,1
4505,22854,5149.19,2,1,1
4506,26438,2142.01,2,1,1
4507,16327,5135.91,2,1,1
4508,13484,5318.72,2,1,1
4509,26539,4938.73,2,1,1
4510,22904,5259.79,2,1,1
4511,13653,5024.21,2,1,1
4512,11613,4841.44,2,1,1
4513,16313,5509.15,2,1,1
4514,13658,5290.31,2,1,1
4515,13704,3023.87,2,1,1
4516,16827,7961.92,3,1,1
4517,26545,3119.15,2,1,1
4518,15379,3518.81,2,1,1
4519,17633,3019.63,2,1,1
4520,12125,9497.93,4,1,1
4521,16828,7936.84,3,1,1
4522,16316,5149.08,2,1,1
4523,13705,3335.25,2,1,1
4524,26600,3094.48,2,1,1
4525,22583,3117.77,2,1,1
4526,24908,2382.29,2,1,1
4527,12286,5806.64,3,1,1
4528,16297,7613.02,3,1,1
4529,20862,3580.55,2,1,1
4530,22579,3017.25,2,1,1
4531,15371,3512.74,2,1,1
4532,26443,2142.01,2,1,1
4533,19292,2783.46,2,1,1
4534,13702,4949.12,2,1,1
4535,26499,3147.88,2,1,1
4536,22401,3296.59,2,1,1
4537,22399,3077.48,2,1,1
4538,26440,2163.0,2,1,1
4539,26422,2188.96,2,1,1
4540,18164,3680.11,2,1,1
4541,16595,7626.03,3,1,1
4542,26537,4937.31,2,1,1
4543,26601,3163.33,2,1,1
4544,12225,4841.44,2,1,1
4545,12226,4826.7,2,1,1
4546,26445,2142.01,2,1,1
4547,26509,3094.48,2,1,1
4548,26538,4933.25,2,1,1
4549,22407,3045.98,2,1,1
4550,22201,5538.56,2,1,1
4551,15369,3456.38,2,1,1
4552,13089,7514.5,3,1,1
4553,17634,3023.74,2,1,1
4554,12289,6238.67,3,1,1
4555,12292,5555.78,3,1,1
4556,16409,5442.31,2,1,1
4557,26482,1105.48,1,1,1
4558,20719,2151.94,2,1,1
4559,15380,3475.51,2,1,1
4560,16594,7990.66,3,1,1
4561,26511,4933.25,2,1,1
4562,22409,3034.38,2,1,1
4563,15365,3472.16,2,1,1
4564,14116,3665.74,2,1,1
4565,14120,3731.46,2,1,1
4566,26581,3119.15,2,1,1
4567,22573,3007.32,2,1,1
4568,26444,2142.27,2,1,1
4569,14813,3692.7,2,1,1
4570,16598,7880.2,3,1,1
4571,26510,3109.22,2,1,1
4572,26530,4937.31,2,1,1
4573,26579,3138.66,2,1,1
4574,15396,3478.48,2,1,1
4575,22850,5146.55,2,1,1
4576,22203,5110.53,2,1,1
4577,15367,3511.65,2,1,1
4578,26423,2212.18,2,1,1
4579,14925,3007.32,2,1,1
4580,16831,7963.04,3,1,1
4581,13700,5001.03,2,1,1
4582,20856,2744.8,2,1,1
4583,26520,3124.63,2,1,1
4584,26532,4938.76,2,1,1
4585,22411,3061.43,2,1,1
4586,22860,5153.49,2,1,1
4587,12129,9455.94,4,1,1
4588,12218,4941.97,2,1,1
4589,16390,5146.55,2,1,1
4590,20852,2814.39,2,1,1
4591,15394,3464.12,2,1,1
4592,22572,3312.04,2,1,1
4593,17641,3023.74,2,1,1
4594,20864,3573.89,2,1,1
4595,14926,3379.43,2,1,1
4596,14117,3704.4,2,1,1
4597,26496,1105.48,1,1,1
4598,14240,3747.48,2,1,1
4599,19282,2785.61,2,1,1
4600,19287,2772.41,2,1,1
4601,27085,865.2,1,1,1
4602,27099,865.2,1,1,1
4603,27101,865.2,1,1,1
4604,24909,2375.65,2,1,1
4605,26435,2163.0,2,1,1
4606,26437,2158.58,2,1,1
4607,16945,3605.43,2,1,1
4608,13713,5335.28,2,1,1
4609,27102,865.2,1,1,1
4610,22406,3335.25,2,1,1
4611,20863,3603.77,2,1,1
4612,13081,7483.22,3,1,1
4613,28727,2288.92,1,1,1
4614,14931,7713.84,3,1,1
4615,16589,8114.78,3,1,1
4616,22404,3296.59,2,1,1
4617,24907,2413.22,2,1,1
4618,26429,2142.01,2,1,1
4619,12287,6321.01,3,1,1
4620,16305,3296.59,2,1,1
4621,14121,3668.27,2,1,1
4622,13487,5009.54,2,1,1
4623,13492,4973.08,2,1,1
4624,26540,4937.31,2,1,1
4625,15389,3484.02,2,1,1
4626,22577,3031.06,2,1,1
4627,15372,3431.32,2,1,1
4628,29781,33259.92,8,1,1
4629,29832,752.67,2,1,1
4630,29536,1092.93,3,1,1
4631,30064,4748.45,6,1,1
4632,29592,121101.82,12,1,1
4633,29900,856.86,2,1,1
4634,29579,320244.29,8,1,1
4635,30113,307946.08,8,1,1
4639,30037,51183.57,8,1,1
4640,29927,5020.03,7,1,1
4642,29971,9549.72,6,1,1
4643,29969,28114.48,6,1,1
4644,29696,97102.36,8,1,1
4645,29494,18275.1,9,1,1
4646,29803,107198.46,12,1,1
4647,29528,162305.81,8,1,1
4650,29709,44065.46,8,1,1
4651,29508,10227.53,10,1,1
4652,30105,195196.95,8,1,1
4653,29998,399980.88,4,1,1
4654,29842,156413.24,10,1,1
4655,29809,106357.98,8,1,1
4656,29975,51015.56,8,1,1
4657,30110,1833.59,4,1,1
4658,29902,1935.1,5,1,1
4659,30043,360816.55,8,1,1
4660,30118,313671.54,8,1,1
4661,29951,112703.68,7,1,1
4662,29576,8792.73,8,1,1
4663,29499,264645.31,8,1,1
4664,29775,8853.58,8,1,1
4665,30007,30113.53,8,1,1
4666,29959,7093.47,8,1,1
4668,29903,16240.96,7,1,1
4671,29644,8095.67,7,1,1
4672,29852,807.04,2,1,1
4673,29530,12455.8,4,1,1
4675,29891,279722.77,8,1,1
4676,29743,2835.68,4,1,1
4679,30029,68384.42,8,1,1
4681,30083,225213.75,4,1,1
4682,29822,281909.86,8,1,1
4683,29793,302119.19,4,1,1
4684,29600,19798.51,3,1,1
4685,29833,6496.45,4,1,1
4686,29573,7004.48,3,1,1
4687,30106,113982.0,8,1,1
4688,29535,15812.59,8,1,1
4690,29856,61405.03,8,1,1
4693,29649,295434.83,8,1,1
4694,29730,12438.71,6,1,1
4695,30102,7095.07,4,1,1
4696,29934,228.53,1,1,1
4697,29864,9411.41,7,1,1
4699,29882,2535.91,4,1,1
4700,29758,4512.02,4,1,1
4701,29707,469525.75,8,1,1
4702,29663,47094.09,4,1,1
4703,29746,205886.81,8,1,1
4704,29584,6504.83,7,1,1
4705,29954,202494.92,4,1,1
4706,29574,20712.42,8,1,1
4708,29982,35703.69,11,1,1
4709,29962,11945.32,8,1,1
4710,29581,106288.06,9,1,1
4711,29568,15976.55,8,1,1
4713,29669,41979.08,11,1,1
4714,29674,2717.62,4,1,1
4715,29929,393520.8,8,1,1
4716,29815,97031.22,8,1,1
4718,29788,6040.96,7,1,1
4719,29726,2034.33,2,1,1
4721,29635,26741.01,8,1,1
4722,29956,331231.3,8,1,1
4724,29492,158025.17,6,1,1
4725,29915,194043.46,9,1,1
4726,29562,665292.38,8,1,1
4727,29531,113172.07,11,1,1
4729,29490,7431.07,3,1,1
4730,29980,1816.14,4,1,1
4732,29873,45166.94,8,1,1
4733,29976,19322.2,4,1,1
4736,29487,77585.2,11,1,1
4737,29484,147804.92,7,1,1
4738,30046,471689.92,8,1,1
4739,29739,128791.75,4,1,1
4740,29678,28411.13,8,1,1
4741,30019,24931.82,8,1,1
4742,20830,2172.94,2,1,1
4743,16451,5119.31,2,1,1
4744,17627,3338.23,2,1,1
4745,14285,1994.43,2,1,1
4746,13730,5050.98,2,1,1
4747,12316,7513.39,3,1,1
4748,15473,1715.49,2,1,1
4749,22913,5176.25,2,1,1
4750,22927,4324.77,2,1,1
4751,22940,4649.09,2,1,1
4752,26649,4898.65,2,1,1
4753,17182,7680.42,3,1,1
4754,19310,1780.66,2,1,1
4755,14288,3703.29,2,1,1
4756,13718,3383.87,2,1,1
4757,26634,3200.88,2,1,1
4758,15472,1724.28,2,1,1
4759,22932,4607.11,2,1,1
4760,13114,7522.23,3,1,1
4761,26585,2103.35,2,1,1
4762,14957,3101.77,2,1,1
4763,19361,3844.05,2,1,1
4764,16946,3393.49,2,1,1
4765,19297,2809.97,2,1,1
4766,15070,3061.76,2,1,1
4767,16475,5164.64,2,1,1
4768,14253,3751.36,2,1,1
4769,14289,3731.46,2,1,1
4770,13733,5031.64,2,1,1
4771,12385,5656.22,3,1,1
4772,26633,3186.72,2,1,1
4773,26619,3284.91,2,1,1
4774,23098,3033.59,2,1,1
4775,23102,3017.25,2,1,1
4776,22912,5149.19,2,1,1
4777,22953,4308.94,2,1,1
4778,14267,3078.98,2,1,1
4779,15466,1754.15,2,1,1
4780,13117,7548.72,3,1,1
4781,17651,4619.15,3,1,1
4782,19309,2783.46,2,1,1
4783,26503,1105.48,1,1,1
4784,13735,4990.77,2,1,1
4785,12232,4835.92,2,1,1
4786,26618,3123.21,2,1,1
4787,15411,3456.38,2,1,1
4788,27265,865.2,1,1,1
4789,15471,1792.83,2,1,1
4790,22987,4355.95,2,1,1
4791,22907,4607.11,2,1,1
4792,26645,3094.48,2,1,1
4793,13107,6244.24,3,1,1
4794,14998,3379.43,2,1,1
4795,17647,4555.65,3,1,1
4796,12328,7505.28,3,1,1
4797,12380,6155.09,3,1,1
4798,20651,3534.42,2,1,1
4799,13110,6170.25,3,1,1
4800,17097,3338.23,2,1,1
4801,14966,3034.94,2,1,1
4802,17098,3059.23,2,1,1
4803,18167,3762.98,2,1,1
4804,20828,2142.01,2,1,1
4805,17225,7720.49,3,1,1
4806,13734,4997.37,2,1,1
4807,26626,3195.36,2,1,1
4808,15404,3442.01,2,1,1
4809,15409,1732.04,2,1,1
4810,15433,1792.83,2,1,1
4811,22961,4300.15,2,1,1
4812,23105,3714.49,2,1,1
4813,22909,4398.48,2,1,1
4814,22942,4388.54,2,1,1
4815,26641,4933.25,2,1,1
4816,26447,2142.01,2,1,1
4817,17214,7968.59,3,1,1
4818,26512,1105.48,1,1,1
4819,26611,4961.98,2,1,1
4820,22929,5164.64,2,1,1
4821,22939,4376.94,2,1,1
4822,26642,4961.98,2,1,1
4823,20669,3502.4,2,1,1
4824,24912,2343.62,2,1,1
4825,24917,2408.8,2,1,1
4826,13525,5090.99,2,1,1
4827,26587,2122.06,2,1,1
4828,20866,3489.56,2,1,1
4829,20808,2142.01,2,1,1
4830,12229,4879.33,2,1,1
4831,22954,4618.16,2,1,1
4832,24913,2382.29,2,1,1
4833,13126,7530.66,3,1,1
4834,26567,2163.0,2,1,1
4835,12402,5766.33,3,1,1
4836,14272,3055.76,2,1,1
4837,26602,4937.31,2,1,1
4838,26603,4958.31,2,1,1
4839,26606,3193.9,2,1,1
4840,24920,2382.29,2,1,1
4841,13132,7603.08,3,1,1
4842,13135,7484.32,3,1,1
4843,19362,3805.39,2,1,1
4844,26566,2228.73,2,1,1
4845,15003,3368.66,2,1,1
4846,20879,3629.15,2,1,1
4847,15071,3034.94,2,1,1
4848,15072,3044.87,2,1,1
4849,14255,3734.8,2,1,1
4850,13736,4949.12,2,1,1
4851,28740,3527.06,2,1,1
4852,26631,3109.22,2,1,1
4853,26635,3138.66,2,1,1
4854,20656,3586.72,2,1,1
4855,15417,3447.89,2,1,1
4856,15427,1739.78,2,1,1
4857,22959,4328.88,2,1,1
4858,13139,7574.17,3,1,1
4859,16442,5440.24,2,1,1
4860,19337,1740.84,2,1,1
4861,18176,3696.66,2,1,1
4862,16411,5149.19,2,1,1
4863,16422,5119.31,2,1,1
4864,15064,3306.52,2,1,1
4865,17203,7682.55,3,1,1
4866,15082,7810.23,3,1,1
4867,14284,1955.77,2,1,1
4868,13724,4946.59,2,1,1
4869,26617,3184.32,2,1,1
4870,22908,5150.96,2,1,1
4871,26638,4992.55,2,1,1
4872,13104,7618.36,3,1,1
4873,13105,6171.92,3,1,1
4874,13112,6318.27,3,1,1
4875,26560,1543.07,2,1,1
4876,16448,7632.12,3,1,1
4877,19295,2744.8,2,1,1
4878,14256,3693.36,2,1,1
4879,12318,7523.0,3,1,1
4880,22905,5110.53,2,1,1
4881,22921,5135.91,2,1,1
4882,22931,4290.22,2,1,1
4883,22943,4579.5,2,1,1
4884,26676,3100.0,2,1,1
4885,24918,2343.62,2,1,1
4886,13119,7546.54,3,1,1
4887,12335,7638.42,3,1,1
4888,14960,3097.89,2,1,1
4889,19029,3690.05,2,1,1
4890,16414,5435.83,2,1,1
4891,14946,3070.27,2,1,1
4892,19315,2804.46,2,1,1
